test,impl,display_name,keys,value,mean_ms,median_ms,stddev_ms,min_ms,max_ms,runs,success_rate
insert,rust,HashMap (rust),1500000,158.174437,158.3946165,158.174437,1.473822395399894,156.422583,161.592,10,100.0
insert,mstar,M*DICT (C),1500000,154.58733350000003,154.7764293,154.58733350000003,1.8895681449518817,152.72150000000002,158.0105,10,100.0
insert,verstable,Verstable (C),1500000,247.8588545,249.3628626,247.8588545,5.290631624709872,244.37983300000002,262.669875,10,100.0
insert,python,dict (python),1500000,230.532354,231.14350830000004,230.532354,2.3152014605633493,228.83850000000004,235.34558400000003,10,100.0
insert,khash,khash (C),1500000,184.19541650000002,184.316954,184.19541650000002,0.6952277830735281,183.40954100000002,186.097958,10,100.0
insert,khashl,khashl (C),1500000,245.6305625,246.0408626,245.6305625,2.6068255440062296,242.606375,249.659084,10,100.0
insert,askl,ASKL Map (C),2000000,243.6048125,243.8582124,243.6048125,2.4169444042648878,240.31695800000003,249.407125,10,100.0
insert,abseil,Abseil (C++),2000000,270.31458299999997,274.94592070000004,270.31458299999997,10.660471374142254,268.343833,299.59891700000003,10,100.0
insert,folly,F14FastMap (C++),2000000,209.3575205,209.9001292,209.3575205,2.1778262832879287,208.09033300000002,215.928542,10,100.0
insert,rust,HashMap (rust),2000000,277.75860400000005,278.7912874000001,277.75860400000005,3.466651208774747,275.395125,285.49770900000004,10,100.0
insert,mstar,M*DICT (C),2000000,201.00681250000002,203.24449560000005,201.00681250000002,4.634434015076448,199.227958,213.168541,10,100.0
insert,verstable,Verstable (C),2000000,411.370646,414.98363739999996,411.370646,23.277976043269298,382.359209,445.526625,10,100.0
insert,python,dict (python),2000000,303.9082705,304.99692889999994,303.9082705,3.308064031899031,301.47725,313.115083,10,100.0
insert,khash,khash (C),2000000,264.74075,264.8809293,264.74075,1.8829249612932892,261.279042,269.01025,10,100.0
insert,khashl,khashl (C),2000000,397.64025000000004,399.47255420000005,397.64025000000004,3.6919615353586717,396.144041,406.45891700000004,10,100.0
insert,askl,ASKL Map (C),3000000,370.063416,377.4215416,370.063416,18.114937722169042,363.93916600000006,408.52729200000005,5,100.0
insert,abseil,Abseil (C++),3000000,421.31125000000003,423.21708320000005,421.31125000000003,5.620022497802452,418.060833,429.339416,5,100.0
insert,folly,F14FastMap (C++),3000000,370.28175000000005,370.2915832,370.28175000000005,1.032965070897692,369.13254100000006,371.905084,5,100.0
insert,rust,HashMap (rust),3000000,370.526042,370.2881998,370.526042,1.344650766688949,368.721333,372.050042,5,100.0
insert,mstar,M*DICT (C),3000000,335.826542,338.31562479999997,335.826542,6.304872052075974,334.035083,349.456708,5,100.0
insert,verstable,Verstable (C),3000000,593.39925,591.7393334,593.39925,3.1147180605520686,587.302625,594.561583,5,100.0
insert,python,dict (python),3000000,524.1995000000001,525.379875,524.1995000000001,5.223761238838932,518.234792,532.296416,5,100.0
insert,khash,khash (C),3000000,378.738125,379.1817254,378.738125,0.8657684227778716,378.24020900000005,380.19437500000004,5,100.0
insert,khashl,khashl (C),3000000,623.7342500000001,625.1200000000001,623.7342500000001,4.857425968164057,618.6215420000001,631.2308750000001,5,100.0
insert,askl,ASKL Map (C),5000000,759.600666,759.93955,759.600666,6.289040595305685,753.005959,770.030875,5,100.0
insert,abseil,Abseil (C++),5000000,776.6357920000002,778.4477666,776.6357920000002,5.882226962205622,771.2282500000001,786.3096660000001,5,100.0
insert,folly,F14FastMap (C++),5000000,570.7626250000001,573.6736166000001,570.7626250000001,7.0293515749808915,567.206458,584.9184590000001,5,100.0
insert,rust,HashMap (rust),5000000,791.0642080000001,791.3175832000001,791.0642080000001,5.295798075815002,786.300125,799.322166,5,100.0
insert,mstar,M*DICT (C),5000000,577.8247080000001,579.9620666000001,577.8247080000001,7.661205281192626,570.992625,591.784834,5,100.0
insert,verstable,Verstable (C),5000000,1211.900333,1211.7251584,1211.900333,6.063119214101914,1203.028,1220.1060830000001,5,100.0
insert,python,dict (python),5000000,918.6625,919.0919000000001,918.6625,2.801813461861718,916.1213750000001,923.703208,5,100.0
insert,khash,khash (C),5000000,627.059833,629.9694252,627.059833,6.467174489153907,623.2090000000001,638.8247500000001,5,100.0
insert,khashl,khashl (C),5000000,1267.0929580000002,1270.4641334000003,1267.0929580000002,9.225395699626398,1260.8198750000001,1283.743959,5,100.0
insert,askl,ASKL Map (C),8000000,1447.112958,1453.6670248,1447.112958,13.81998541188148,1441.717333,1475.440625,5,100.0
insert,abseil,Abseil (C++),8000000,1356.9345830000002,1357.0289,1356.9345830000002,2.0632172253933407,1354.64625,1359.331667,5,100.0
insert,folly,F14FastMap (C++),8000000,1103.4557499999999,1107.284833,1103.4557499999999,9.070099695831313,1096.5424580000001,1117.9463329999999,5,100.0
insert,rust,HashMap (rust),8000000,1610.486458,1613.3683584000003,1610.486458,8.00178240699868,1604.872458,1624.894667,5,100.0
insert,mstar,M*DICT (C),8000000,1121.8457079999998,1122.7406996,1121.8457079999998,8.731697454292451,1113.6777499999998,1135.447833,5,100.0
insert,verstable,Verstable (C),8000000,2298.288667,2377.2351414,2298.288667,131.2760312620505,2274.4866660000002,2562.7652909999997,5,100.0
insert,python,dict (python),8000000,1716.783708,1719.1857834,1716.783708,9.934834683225622,1709.809667,1735.8266250000001,5,100.0
