test,impl,display_name,keys,value,mean_ms,median_ms,stddev_ms,min_ms,max_ms,runs,success_rate
retrieve,askl,ASKL Map (C),5000,1.3733545,1.38759213,1.3733545,0.048853611142573666,1.328459,1.557458,100,100.0
retrieve,abseil,Abseil (C++),5000,7.0981250000000005,7.113634560000003,7.0981250000000005,0.15308665264676832,6.866875,7.903459,100,100.0
retrieve,folly,F14FastMap (C++),5000,8.5110625,8.501604609999998,8.5110625,0.10782743897176628,8.234833,8.806375,100,100.0
retrieve,rust,HashMap (rust),5000,1.4420830000000002,1.4539211799999998,1.4420830000000002,0.04499621228534551,1.398542,1.6209590000000003,100,100.0
retrieve,mstar,M*DICT (C),5000,1.4471875,1.4598670200000008,1.4471875,0.04777898926929656,1.399209,1.596792,100,100.0
retrieve,verstable,Verstable (C),5000,1.5769375,1.573054530000001,1.5769375,0.02802440474519171,1.513833,1.6401670000000002,100,100.0
retrieve,python,dict (python),5000,11.787812500000001,11.800399629999996,11.787812500000001,0.15878887085118748,11.347875,12.32825,100,100.0
retrieve,khash,khash (C),5000,1.3890630000000004,1.4018458299999994,1.3890630000000004,0.04577107209547083,1.330625,1.5658340000000002,100,100.0
retrieve,khashl,khashl (C),5000,1.502125,1.5185625300000005,1.502125,0.053922170706548554,1.4515840000000002,1.7072080000000003,100,100.0
retrieve,askl,ASKL Map (C),8000,1.8069590000000002,1.81506959,1.8069590000000002,0.04185157028735088,1.7422090000000001,1.967583,100,100.0
retrieve,abseil,Abseil (C++),8000,7.510333000000001,7.533338340000002,7.510333000000001,0.16928882158029462,7.312458000000001,8.556750000000001,100,100.0
retrieve,folly,F14FastMap (C++),8000,8.9014795,8.901922550000004,8.9014795,0.11456570051402909,8.636042,9.187167,100,100.0
retrieve,rust,HashMap (rust),8000,1.848771,1.8639616500000007,1.848771,0.05347994622387523,1.8002920000000002,2.0485830000000003,100,100.0
retrieve,mstar,M*DICT (C),8000,2.0376665000000003,2.0462717100000005,2.0376665000000003,0.04549866431257276,1.9562920000000001,2.1811670000000003,100,100.0
retrieve,verstable,Verstable (C),8000,2.1827705,2.1777854800000007,2.1827705,0.02931263138403242,2.115834,2.2729580000000005,100,100.0
retrieve,python,dict (python),8000,12.393771000000001,12.376864950000002,12.393771000000001,0.13496488204215962,11.95475,12.681750000000001,100,100.0
retrieve,khash,khash (C),8000,1.8537080000000001,1.86271578,1.8537080000000001,0.04638690768740244,1.787333,2.029917,100,100.0
retrieve,khashl,khashl (C),8000,2.100833,2.109040360000001,2.100833,0.04741635564354934,2.0188750000000004,2.3010420000000003,100,100.0
retrieve,askl,ASKL Map (C),10000,2.0857914999999996,2.0876237199999994,2.0857914999999996,0.03726679244004363,2.017125,2.1762080000000004,100,100.0
retrieve,abseil,Abseil (C++),10000,7.752208500000001,7.767050430000003,7.752208500000001,0.13290348045333963,7.487709000000001,8.160333000000001,100,100.0
retrieve,folly,F14FastMap (C++),10000,9.196333500000001,9.19697204,9.196333500000001,0.12169684198436734,8.824042,9.426250000000001,100,100.0
retrieve,rust,HashMap (rust),10000,2.038854,2.04797416,2.038854,0.050407566571407804,1.9635,2.206291,100,100.0
retrieve,mstar,M*DICT (C),10000,2.4013955000000005,2.4098566499999996,2.4013955000000005,0.0478183016287074,2.3345000000000002,2.541792,100,100.0
retrieve,verstable,Verstable (C),10000,2.4645205000000003,2.461554969999999,2.4645205000000003,0.026998422229417018,2.3960410000000003,2.514708,100,100.0
retrieve,python,dict (python),10000,12.809979,12.842569520000003,12.809979,0.2273104355823463,12.562667000000001,14.363750000000001,100,100.0
retrieve,khash,khash (C),10000,2.125958,2.1364516400000007,2.125958,0.05424948895062924,2.0569170000000003,2.3487080000000002,100,100.0
retrieve,khashl,khashl (C),10000,2.4068750000000003,2.4162125799999994,2.4068750000000003,0.05430607628356858,2.3207500000000003,2.6037500000000002,100,100.0
retrieve,askl,ASKL Map (C),20000,3.531729,3.5391558500000007,3.531729,0.04004084245634245,3.46275,3.678208,100,100.0
retrieve,abseil,Abseil (C++),20000,9.024729500000001,9.026014200000002,9.024729500000001,0.10532520282612153,8.793500000000002,9.468833000000002,100,100.0
retrieve,folly,F14FastMap (C++),20000,10.5808955,10.593972559999997,10.5808955,0.22458345748506472,10.167958,11.925167,100,100.0
retrieve,rust,HashMap (rust),20000,3.3122495000000005,3.340570420000002,3.3122495000000005,0.1185723628919548,3.2125830000000004,3.9725840000000003,100,100.0
retrieve,mstar,M*DICT (C),20000,4.0265205,4.031645490000002,4.0265205,0.05397555703690648,3.93825,4.201625000000001,100,100.0
retrieve,verstable,Verstable (C),20000,4.3059585,4.30177542,4.3059585,0.0460283183365689,4.178208,4.399500000000001,100,100.0
retrieve,python,dict (python),20000,14.9068955,14.954278270000009,14.9068955,0.2874740791649825,14.595791,17.283875000000002,100,100.0
retrieve,khash,khash (C),20000,4.2464795,4.24471543,4.2464795,0.07384457857920586,4.076667,4.428917,100,100.0
retrieve,khashl,khashl (C),20000,4.2725205,4.28149207,4.2725205,0.053455598144582145,4.16725,4.435416,100,100.0
retrieve,askl,ASKL Map (C),50000,7.958666999999999,7.964944980000003,7.958666999999999,0.05443516234278448,7.831917000000001,8.110083000000001,50,100.0
retrieve,abseil,Abseil (C++),50000,13.008458000000001,13.012197540000003,13.008458000000001,0.08884519821628059,12.799125000000002,13.246250000000002,50,100.0
retrieve,folly,F14FastMap (C++),50000,15.084708000000001,15.080513300000003,15.084708000000001,0.11039740305808546,14.777667000000001,15.259041000000002,50,100.0
retrieve,rust,HashMap (rust),50000,7.065479000000001,7.074644939999999,7.065479000000001,0.10107446083435474,6.830584000000001,7.359167,50,100.0
retrieve,mstar,M*DICT (C),50000,8.748437500000001,8.747802519999999,8.748437500000001,0.11065792562100776,8.538167000000001,9.076792000000001,50,100.0
retrieve,verstable,Verstable (C),50000,9.620437500000003,9.60728496,9.620437500000003,0.09525541687226285,9.371667,9.796208,50,100.0
retrieve,python,dict (python),50000,21.632624500000002,21.650184980000002,21.632624500000002,0.2433992553534037,21.022292,22.388416000000003,50,100.0
retrieve,khash,khash (C),50000,10.741957999999999,10.743378340000003,10.741957999999999,0.10042937103168983,10.454292,10.923417,50,100.0
retrieve,khashl,khashl (C),50000,10.567604000000001,10.552795779999999,10.567604000000001,0.08956964409347763,10.378458,10.701459,50,100.0
retrieve,askl,ASKL Map (C),80000,12.4765625,12.492050040000002,12.4765625,0.12245191614053326,12.369000000000002,13.192084000000001,50,100.0
retrieve,abseil,Abseil (C++),80000,17.6619165,17.67711672,17.6619165,0.16366923525719523,17.389875000000004,18.556333000000002,50,100.0
retrieve,folly,F14FastMap (C++),80000,18.912563,18.890569299999996,18.912563,0.13432486819499212,18.568792000000002,19.222042000000002,50,100.0
retrieve,rust,HashMap (rust),80000,11.8414585,11.814708440000002,11.8414585,0.15263977647712315,11.378167000000001,12.336584000000002,50,100.0
retrieve,mstar,M*DICT (C),80000,12.7097085,12.77314662,12.7097085,0.26940913359446084,12.442125,14.092667000000002,50,100.0
retrieve,verstable,Verstable (C),80000,15.564270500000001,15.68432412,15.564270500000001,0.3264071869874917,15.132209000000001,16.378333,50,100.0
retrieve,python,dict (python),80000,28.207812500000003,28.2000899,28.207812500000003,0.12391426946115557,27.967292,28.431708000000004,50,100.0
